STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 8:15,FM-15,CLR:00,10,,84,76,73,70,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 8:35,FM-15,CLR:00,10,,86,77,73,66,0,0,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 8:55,FM-15,CLR:00,10,,88,77,73,62,5,250,,29.89
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 9:15,FM-15,CLR:00,10,,88,77,73,62,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 9:35,FM-15,CLR:00,10,,90,78,73,59,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 9:55,FM-15,CLR:00,10,,91,78,73,56,3,290,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 10:15,FM-15,CLR:00,10,,91,78,73,56,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 10:35,FM-15,CLR:00,10,,93,79,73,53,0,0,,29.88
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 10:55,FM-15,CLR:00,10,,93,78,72,49,8,250,,29.87
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 11:15,FM-15,CLR:00,10,,97,79,72,44,10,250,,29.86
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 11:35,FM-15,CLR:00,10,,97,79,72,44,7,250,17,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 11:55,FM-15,CLR:00,10,,99,80,72,42,9,VRB,,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 12:15,FM-15,CLR:00,10,,99,80,72,42,5,260,17,29.85
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 12:35,FM-15,CLR:00,10,,99,80,72,42,10,VRB,16,29.84
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 12:55,FM-15,CLR:00,10,,99,80,72,42,11,280,,29.83
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 13:15,FM-15,CLR:00,10,,99,80,72,42,6,260,16,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 13:35,FM-15,CLR:00,10,,100,80,72,40,9,260,17,29.82
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 13:55,FM-15,CLR:00,10,,100,80,72,40,8,280,16,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 14:15,FM-15,CLR:00,10,,102,80,72,37,8,VRB,17,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 14:35,FM-15,CLR:00,10,,102,80,72,37,7,260,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 14:55,FM-15,CLR:00,10,,102,80,72,37,6,280,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 15:15,FM-15,CLR:00,10,,102,80,72,37,8,250,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 15:35,FM-15,CLR:00,10,,102,83,77,45,9,VRB,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 15:55,FM-15,CLR:00,10,,99,83,77,50,3,200,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 16:15,FM-15,CLR:00,10,,97,81,75,50,7,200,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 16:35,FM-15,CLR:00,10,,95,80,75,53,3,170,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 16:55,FM-15,CLR:00,10,,95,80,75,53,13,150,17,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 17:15,FM-15,CLR:00,10,,95,82,77,56,7,160,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 17:35,FM-15,CLR:00,10,,93,80,75,56,8,150,20,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 17:55,FM-15,CLR:00,10,,91,79,75,59,9,170,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 18:15,FM-15,CLR:00,10,,90,79,75,63,10,180,17,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 18:35,FM-15,CLR:00,10,,90,79,75,63,10,180,16,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 18:55,FM-15,CLR:00,10,,88,79,75,66,9,180,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 19:15,FM-15,CLR:00,10,,88,79,75,66,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 19:35,FM-15,CLR:00,10,,88,79,75,66,7,210,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 19:55,FM-15,CLR:00,10,,88,79,75,66,3,200,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 20:15,FM-15,CLR:00,10,,88,77,73,62,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 20:35,FM-15,CLR:00,10,,88,79,75,66,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 20:55,FM-15,CLR:00,10,,86,78,75,70,6,190,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 21:15,FM-15,CLR:00,10,,86,78,75,70,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 21:35,FM-15,CLR:00,10,,86,78,75,70,3,190,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 21:55,FM-15,CLR:00,10,,86,78,75,70,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 22:15,FM-15,CLR:00,10,,86,78,75,70,6,180,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 22:35,FM-15,CLR:00,10,,86,80,77,75,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 22:55,FM-15,CLR:00,10,,86,78,75,70,5,200,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 23:15,FM-15,CLR:00,10,,86,78,75,70,6,220,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 23:35,FM-15,CLR:00,10,,88,79,75,66,6,230,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/22/2017 23:55,FM-15,CLR:00,10,,88,79,75,66,3,220,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 0:15,FM-15,CLR:00,10,,88,79,75,66,3,240,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 0:35,FM-15,CLR:00,10,,88,79,75,66,9,240,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 0:55,FM-15,CLR:00,10,,86,78,75,70,9,250,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 1:15,FM-15,CLR:00,10,,86,78,75,70,6,250,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 1:35,FM-15,CLR:00,10,,86,78,75,70,6,240,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 1:55,FM-15,CLR:00,10,,84,78,75,74,3,250,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 2:15,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 2:35,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 2:55,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 3:15,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 3:35,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 3:55,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 4:15,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 4:35,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 4:55,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 5:15,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 5:35,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 5:55,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 6:15,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 6:35,FM-15,CLR:00,10,,82,77,75,79,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 6:55,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 7:15,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 7:35,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 7:55,FM-15,CLR:00,10,,84,78,75,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 8:15,FM-15,CLR:00,10,,86,78,75,70,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 8:35,FM-15,CLR:00,10,,88,79,75,66,0,0,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 8:55,FM-15,CLR:00,10,,90,79,75,63,8,250,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 9:15,FM-15,CLR:00,10,,91,81,77,63,8,270,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 9:35,FM-15,CLR:00,10,,91,79,75,59,8,280,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 9:55,FM-15,CLR:00,10,,93,80,75,56,6,280,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 10:15,FM-15,CLR:00,10,,93,80,75,56,8,280,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 10:35,FM-15,CLR:00,10,,95,80,75,53,6,270,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 10:55,FM-15,CLR:00,10,,95,80,75,53,7,250,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 11:15,FM-15,CLR:00,10,,97,81,75,50,8,260,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 11:35,FM-15,CLR:00,10,,97,80,73,47,6,270,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 11:55,FM-15,CLR:00,10,,97,80,73,47,11,VRB,16,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 12:15,FM-15,CLR:00,10,,100,80,72,40,6,280,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 12:35,FM-15,CLR:00,10,,99,80,72,42,7,280,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 12:55,FM-15,CLR:00,10,,100,80,72,40,10,280,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 13:15,FM-15,CLR:00,10,,99,80,72,42,6,200,18,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 13:35,FM-15,CLR:00,10,,93,80,75,56,8,VRB,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 13:55,FM-15,CLR:00,10,,91,79,75,59,8,VRB,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 14:15,FM-15,CLR:00,10,,88,77,72,59,9,220,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 14:35,FM-15,CLR:00,10,,88,77,72,59,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 14:55,FM-15,CLR:00,10,,88,77,72,59,3,230,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 15:15,FM-15,CLR:00,10,,88,77,72,59,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 15:35,FM-15,CLR:00,10,,88,77,73,62,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 15:55,FM-15,CLR:00,10,,88,77,73,62,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 16:15,FM-15,CLR:00,10,,90,78,73,59,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 16:35,FM-15,CLR:00,10,,90,79,75,63,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 16:55,FM-15,CLR:00,10,,90,79,75,63,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 17:15,FM-15,CLR:00,10,,91,79,75,59,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 17:35,FM-15,CLR:00,10,,91,81,77,63,0,0,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 17:55,FM-15,CLR:00,10,,91,82,79,67,0,0,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 18:15,FM-15,CLR:00,10,,91,82,79,67,0,0,,29.71
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 18:35,FM-15,CLR:00,10,,90,82,79,71,0,0,,29.7
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 18:55,FM-15,CLR:00,10,,90,82,79,71,5,160,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 19:15,FM-15,CLR:00,10,,88,81,79,75,0,0,,29.72
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 19:35,FM-15,CLR:00,10,,88,81,79,75,0,0,,29.73
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 19:55,FM-15,CLR:00,10,,88,81,79,75,0,0,,29.74
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 20:15,FM-15,CLR:00,10,,88,81,79,75,10,VRB,21,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 20:35,FM-15,CLR:00,10,,84,76,73,70,9,VRB,21,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 20:55,FM-15,CLR:00,10,,84,76,73,70,0,0,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 21:15,FM-15,CLR:00,10,,82,75,72,70,8,VRB,16,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 21:35,FM-15,CLR:00,10,,82,74,70,66,7,210,17,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 21:55,FM-15,CLR:00,10,,81,74,70,70,11,220,18,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 22:15,FM-15,CLR:00,10,,81,74,70,70,10,VRB,16,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 22:35,FM-15,CLR:00,10,,81,74,70,70,10,180,18,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 22:55,FM-15,CLR:00,10,,79,73,70,74,9,190,17,29.81
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 23:15,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.79
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 23:35,FM-15,CLR:00,10,,79,74,72,79,3,220,,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/23/2017 23:55,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 0:15,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 0:35,FM-15,CLR:00,10,,79,73,70,74,8,260,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 0:55,FM-15,CLR:00,10,,79,73,70,74,6,250,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 1:15,FM-15,CLR:00,10,,77,72,70,79,7,250,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 1:35,FM-15,CLR:00,10,,77,72,70,79,7,230,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 1:55,FM-15,CLR:00,10,,77,72,70,79,11,250,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 2:15,FM-15,CLR:00,10,,77,72,70,79,10,250,18,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 2:35,FM-15,CLR:00,10,,79,73,70,74,9,240,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 2:55,FM-15,CLR:00,10,,79,73,70,74,8,VRB,17,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 3:15,FM-15,CLR:00,10,,79,73,70,74,7,250,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 3:35,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.75
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 3:55,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 4:15,FM-15,CLR:00,10,,79,73,70,74,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 4:35,FM-15,CLR:00,10,,77,72,70,79,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 4:55,FM-15,CLR:00,10,,77,72,70,79,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 5:15,FM-15,CLR:00,10,,75,72,70,83,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 5:35,FM-15,CLR:00,10,,75,72,70,83,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 5:55,FM-15,CLR:00,10,,75,72,70,83,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 6:15,FM-15,CLR:00,10,,77,72,70,79,0,0,,29.77
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 6:35,FM-15,CLR:00,10,,77,72,70,79,0,0,,29.76
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 6:55,FM-15,CLR:00,10,,79,73,70,74,5,260,16,29.78
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 7:15,FM-15,SCT:04 110,10,,79,73,70,74,0,0,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 7:35,FM-15,CLR:00,10,,79,74,72,79,0,0,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 7:55,FM-15,CLR:00,10,,79,74,72,79,3,260,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 8:15,FM-15,CLR:00,10,,81,75,72,74,8,260,,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 8:35,FM-15,CLR:00,10,,81,75,72,74,10,VRB,17,29.8
WBAN:03730,WILLIAMSBURG JAMESTOWN AIRPORT VA US,14.9,37.23917,-76.71611,7/24/2017 8:55,FM-15,CLR:00,10,,82,75,72,70,8,VRB,16,29.8
